1458,2022-07-30 15:35:09,-38,-110,リビング,2
1461,2022-07-30 15:35:12,-39,-110,リビング,2
1464,2022-07-30 15:35:15,-90,-110,リビング,2
1467,2022-07-30 15:35:18,-86,-110,リビング,2
1470,2022-07-30 15:35:21,-33,-52,リビング,2
1473,2022-07-30 15:35:24,-33,-53,リビング,2
1476,2022-07-30 15:35:27,-83,-110,リビング,2
1479,2022-07-30 15:35:30,-93,-110,リビング,2
1482,2022-07-30 15:35:33,-93,-57,玄関,1
1485,2022-07-30 15:35:36,-34,-57,リビング,2
1488,2022-07-30 15:35:39,-83,-52,玄関,1
1491,2022-07-30 15:35:42,-83,-58,玄関,1
1494,2022-07-30 15:35:45,-110,-110,圏外,0
1497,2022-07-30 15:35:48,-53,-62,リビング,2
1500,2022-07-30 15:35:51,-110,-110,圏外,0
1503,2022-07-30 15:35:54,-110,-110,圏外,0
1506,2022-07-30 15:35:57,-38,-53,リビング,2
1509,2022-07-30 15:36:00,-34,-53,リビング,2
1512,2022-07-30 15:36:03,-84,-60,玄関,1
1515,2022-07-30 15:36:06,-54,-65,リビング,2
1518,2022-07-30 15:36:09,-38,-58,リビング,2
1521,2022-07-30 15:36:12,-86,-110,リビング,2
1524,2022-07-30 15:36:15,-85,-110,リビング,2
1527,2022-07-30 15:36:18,-84,-53,玄関,1
1530,2022-07-30 15:36:21,-84,-58,玄関,1
